msg_id,speaker,text,label,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof,has_tactic,tactic_clean,stage,platform,urgency,aug_method
51_ta,attacker,"I am currently in a conference call meeting and need to issue some gift cards to our customers in India, can you confirm if I can get apple store gift cards/app store code from Phonepe or amazon.in? Make sure there are any limits on the purchase of gift cards or what the value is. You need to buy 2 amount of ₹10,000 app store codes, get them directly to your email and send me the pictures of the cards here and I will reimburse all the expenses after the meeting.",1,0,0,0,0,0,none,extraction,WhatsApp,4,backtrans_ta
51_fr,attacker,"I'm currently on a conference call and need to provide gift cards to some of our customers in India. Can you confirm if we can get Apple Store gift cards/app store code from Phonepe or amazon.in? Please confirm what denomination is available or if there are purchase limits for gift cards. I need you to purchase 2 quantities of ₹10,000 app store codes, receive them directly via email and send me photos of the cards here, I will reimburse all expenses incurred once the meeting is over.",1,0,0,0,0,0,none,extraction,WhatsApp,4,backtrans_fr
52_si,other,"Hello, This is a contract based job opportunity for the post of Accountant in a Government Department. If you are selected, you will have to give your first month's salary to the consultancy as a service fee. If you are interested, please answer 'yes' for further details.",1,0,0,0,0,0,none,offer,WhatsApp,3,backtrans_si
52_ta,other,"Hi, This is a contract based job offer for the post of Accountant in Govt. If you are selected, you will have to pay your first month's salary to the consultancy firm as service fee. If you are interested, please reply 'yes' for more details.",1,0,0,0,0,0,none,offer,WhatsApp,3,backtrans_ta
52_fr,other,"Hello, This is a contractual job opportunity for an accountant position in a ministry. If selected, you will be required to provide your first month's salary to the consultancy firm as a service fee. If interested, please respond “Yes” for more details.",1,0,0,0,0,0,none,offer,WhatsApp,3,backtrans_fr
53_si,recruiter,"I can shortlist you among the 5 names for the interview, but on a contract where you pay me 250k, 50k before shortlisting and 200k after the interview. After the interview, you will be sure whether you got the job or not. Salary 1.75m to 2.5m depending on your negotiation skills and they need 2 people.",1,0,0,0,0,0,none,extraction,WhatsApp,3,backtrans_si
53_fr,recruiter,"I can shortlist you from 5 names to interview but on an agreement that you will pay me 250,000, 50,000 before shortlisting and 200,000 after interview. After the interview you will be sure whether you got the job or not. The salary is between 1.75 million and 2.5 million depending on your negotiation skills and they need 2 people.",1,0,0,0,0,0,none,extraction,WhatsApp,3,backtrans_fr
55_si,recruiter,We have shared the details through email. Complete the process as soon as possible to confirm your training place. Incomplete registrations will be removed. You need to pay a registration fee of ₹199 to confirm your slots within 30 minutes.,1,1,0,0,0,1,urgency,extraction,WhatsApp,3,backtrans_si
55_ta,recruiter,We shared the details through email. Complete the process as soon as possible to ensure your training slot. Incomplete entries will be deleted. You have to pay a registration fee of ₹199 to confirm your slot within 30 minutes.,1,1,0,0,0,1,urgency,extraction,WhatsApp,3,backtrans_ta
55_fr,recruiter,We shared the details via email. Please complete the process as soon as possible to confirm your training slot. Incomplete registrations will be deleted. You need to pay a registration fee of ₹199 to confirm your seat within 30 minutes.,1,1,0,0,0,1,urgency,extraction,WhatsApp,3,backtrans_fr
56_si,recruiter,"Hello! I am Shamika, a recruiter at Flypside Global Services India Pvt Ltd. I would like to offer you a job. Can I have 5 minutes of your time to discuss more about the job description? The job (work from home) is simple and flexible. It does not interfere with your other jobs and you can work at your leisure. Your job is to use your smartphone and search for branded keywords to help improve our merchant's website visibility and traffic on Google's search engine results pages. As an average worker, you can earn 2000-8000 rupees by searching these keywords. Your salary will be paid into your bank account on the same day. Would you like to try this job? I understand that you are hesitant, but this job offers great benefits. You can work from home, the tasks are simple and it doesn't take much time. In addition, the salary is very attractive. Why not try it? It can be a great opportunity to earn extra income flexibly. I appreciate your offer, but I am here to discuss the job opportunity with Flypside Global Services. Keyword search functions are part of our data analysis function for various clients. While the salary range I mentioned is correct, it is important to focus on the legitimate opportunity we are offering. If you are interested we will stay to discuss the actual job details. If you change your mind about our opportunity, feel free to ask for more information. I understand your skepticism, but I assure you this is not a scam. Our company offers legitimate employment opportunities. However, if you prefer, you can share your personal details along with your bank account number, PAN card, Aadhaar card and 10k as advance for verification purpose. We will refund the amount once your account is created. Please hurry, there are only limited vacancies available. You will be credited 10k-20k same day.",1,1,0,0,0,1,urgency,extraction,WhatsApp,3,backtrans_si
56_fr,recruiter,"Good morning! My name is Shamika, Recruiter at Flypside Global Services India Pvt Ltd. I would like to offer you a job. Can you give me 5 minutes of your time to further discuss the details of the job? The work (working from home) is simple and flexible. It does not interfere with your other jobs and you can work in your free time. Your job is to use your smartphone and help by searching branded keywords to improve our merchant's website visibility and traffic in search engine results pages on Google. As a regular employee, you can earn up to Rs 2,000 to 8,000 by searching these keywords. Your salary will be paid into your bank account the same day. Would you like to try this profession? I understand you are hesitant, but this job offers great benefits. You can work from home, the tasks are simple and it doesn't take much time. In addition, the salary is rather attractive. Why not try? This could be a great opportunity to earn extra income with flexibility. I appreciate your offer, but I am here to discuss the employment opportunity with Flypside Global Services. Keyword research tasks are part of our data analysis work for different clients. Even though the salary range I mentioned is accurate, it is important to focus on the legitimate opportunity we are offering. If you are interested, let's limit ourselves to discussing the details of the position. If you change your mind about our opportunity, please do not hesitate to request more information. I understand your skepticism, but I assure you that this is not a scam. Our company offers legitimate work opportunities. However, if you are interested, you can share your personal details along with your bank account number, PAN card, Aadhaar card and just 10,000 as advance for confirmation purposes. We will refund this amount once your account is created. Hurry, only limited job offers are available. You will be credited $10,000 to $20,000 on the same day.",1,1,0,0,0,1,urgency,extraction,WhatsApp,3,backtrans_fr
