msg_id,speaker,text,label,tactic,stage,platform,urgency,subtlety_level,scam_subtype,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof
LEGIT_0108,hr,"Hi Dinesh, I wanted to follow up personally after last week's panel interview. The feedback from the team was genuinely positive — your experience and problem-solving approach stood out. The decision is currently with the business unit head and we're waiting on final sign-off before extending the offer. I know waiting is frustrating and I appreciate your patience. I'm expecting to have an update by end of this week at the latest. If anything changes before then I'll reach out immediately. Please feel free to check in if you'd like an update before then.",0,,follow_up,Email,low,,,0,0,0,0
SCAM_0109,recruiter,"Finance team is setting up your salary account. Please send ur bank account number, branch, and NIC number. Also a photo of your passbook front page.",1,social_proof,document_request,SMS,high,medium,bank_details,0,0,0,1
LEGIT_0110,recruiter,"Hi Upeksha, hope you're doing well. Following our discussion, MAS Holdings is pleased to formally extend an offer for the Network Engineer role. The offer letter has been uploaded to ur candidate portal at careers.lseg.com. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Looking forward to having you on the team.",0,,offer_announcement,LinkedIn,low,,,0,0,0,0
SCAM_0111,manager,"hi lahiru, you've already passed the interview and document check. the final fee is just lkr 1500. after everything we've been through — don't let this small step stop you!",1,sunk_cost,sunk_cost_followup,Telegram,high,medium,sunk_cost,0,0,1,0
LEGIT_0112,manager,"Hi Malik, following up on our interview last week. Team was positive — finalizing decision by end of this week. Will update you as soon as I hear.",0,,follow_up,Email,low,,,0,0,0,0
SCAM_0113,attacker,"Hi Navod, other candidates from your batch have already moved to the next stage. I just want to make sure you don't miss this — it would be a shame.",1,fomo,initial_contact,Telegram,medium,very subtle,subtle_pressure,0,1,0,0
LEGIT_0114,recruiter,✅ Dun & Bradstreet can offer LKR 4500 + bonus. Would that work for u? 📩,0,,follow_up,Email,low,,,0,0,0,0
SCAM_0115,hr,📲 KYC check — photo of you holding your national ID card please. ✅,1,social_proof,document_request,WhatsApp,high,very subtle,selfie_id,0,0,0,1
LEGIT_0116,hr,"Hi Anil, hope you're doing well. Following our discussion, LSEG Technology is pleased to formally extend an offer for the Software Engineer role. The offer letter has been uploaded to your candidate portal at hr.dialog.lk/portal. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Looking forward to having you on the team.",0,,qualification,SMS,low,,,0,0,0,0
LEGIT_0117,manager,"welcome aboard nuwanthi! first day the 1st, jaffna office. casual dress!",0,,offer_announcement,Email,low,,,0,0,0,0
SCAM_0118,manager,LKR 15000 equipment bond required before we ship ur kit. refundable.,1,urgency,payment_request,WhatsApp,high,obvious,equipment_deposit,1,0,0,0
LEGIT_0119,hr,"Hi Priya, hope you're doing well. Following our discussion, Phoenix Industries is pleased to formally extend an offer for the DevOps Engineer role. The offer letter has been uploaded to your candidate portal at careers.lseg.com. Please review the compensation, probation terms, and benefits outlined in section 3. If there's anything you'd like to discuss before signing — particularly around the start date or notice period — feel free to reach out. We'd like to have your signed acceptance back by next Friday. Looking forward to having you on the team.",0,,qualification,LinkedIn,medium,,,0,0,0,0
LEGIT_0120,recruiter,"Hi Ridma, Ajith from Virtusa. Saw ur profile on your CV on our portal. Have an opening that fits. Interested?",0,,initial_contact,LinkedIn,low,,,0,0,0,0
LEGIT_0121,hr,"hi kumar, i spoke with our hr director and the hiring manager regarding your compensation expectation. after some internal discussion, hsenid business solutions is able to revise the offer to lkr 12000 fixed per month, with a performance-linked bonus of up to 20% annually based on kpis. benefits remain as previously outlined — medical for yourself and immediate family, transport allowance, and 21 days annual leave. we also discussed your request for an early performance review and can commit to a formal review at the 6-month mark with salary adjustment effective from that date. please let me know if this works for you and we'll have the revised offer letter ready.",0,,follow_up,Email,low,,,0,0,0,0
SCAM_0122,recruiter,"Hi, as part of your onboarding we will courier a laptop, router, and accessories to ur home address. Company policy requires a refundable security deposit of LKR 12000 to protect the equipment during the trial period. This amount is either refunded after 6 months or deducted from ur accumulated salary — whichever you prefer. Over 200 remote employees have completed this step. Please arrange payment to +94 77 374 1077 and share the slip. Courier dispatch takes 1–2 business days after confirmation.",1,"social_proof,urgency",payment_request,LinkedIn,medium,medium,equipment_deposit,1,0,0,1
LEGIT_0123,recruiter,"Hello Karthik, Menaka here from Dialog Axiata. Saw your experience on your CV on our portal — impressive. We have a senior finance executive opening. Quick 15-minute intro call this week?",0,,initial_contact,WhatsApp,low,,,0,0,0,0
SCAM_0124,recruiter,"LKR 3000 for document clearance. One-time only, very urgent.",1,urgency,payment_request,SMS,medium,medium,document_fee,1,0,0,0
LEGIT_0125,manager,"hi pasindu, welcome to dun & bradstreet! your start date is monday. please report to our gampaha office at 9am. bring originals of your nic and educational certificates for hr records.",0,,offer_announcement,Email,low,,,0,0,0,0
SCAM_0126,attacker,home-based data entry opening. lkr 1500 per day for simple typing work. to register send your nic photo and a selfie. we'll activate your account today!,1,"social_proof,urgency",document_request,Email,high,obvious,data_entry_typing,1,0,0,1
LEGIT_0127,manager,"Hi Rajesh, apologies for the cold message — I know these can feel intrusive. I'm Lisa from 99X Technology's talent acquisition team. I came across your profile on a referral from our network and your background in the field stood out, particularly your experience and the type of projects you've worked on. We currently have an opening for a cloud engineer role that I think aligns very closely with your trajectory. This is a direct hire position — not a vendor role. If you're open to a very casual 10-minute chat just to understand if there's a potential fit, I'd love to connect. No pressure if the timing isn't right.",0,,initial_contact,SMS,low,,,0,0,0,0
SCAM_0128,recruiter,Government requirement: overseas income tax ID. Registration through our agent — LKR 6000. Without this your employer cannot process salary.,1,"social_proof,urgency",payment_request,WhatsApp,high,medium,tax_registration,1,0,0,1
LEGIT_0129,manager,"Hi Suresh, I spoke with our HR director and the hiring manager regarding your compensation expectation. After some internal discussion, MillenniumIT ESP is able to revise the offer to LKR 3000 fixed per month, with a performance-linked bonus of up to 20% annually based on KPIs. Benefits remain as previously outlined — medical for yourself and immediate family, transport allowance, and 21 days annual leave. We also discussed your request for an early performance review and can commit to a formal review at the 6-month mark with salary adjustment effective from that date. Please let me know if this works for u and we'll have the revised offer letter ready.",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
LEGIT_0130,recruiter,"Hey Rukshila, just checking in. Any update on ur end?",0,,follow_up,SMS,medium,,,0,0,0,0
LEGIT_0131,recruiter,"Hi Ridma, ur start is Monday. Collect laptop from reception 9am.",0,,offer_announcement,WhatsApp,low,,,0,0,0,0
LEGIT_0132,hr,"Hi Samira, formal offer sent. Let us know if you have questions.",0,,qualification,SMS,low,,,0,0,0,0
SCAM_0133,hr,🔔 Bank passbook first page photo needed for salary processing. 📩,1,social_proof,document_request,WhatsApp,high,very subtle,bank_details,0,0,0,1
LEGIT_0134,manager,"Hi Suresh, Nirosha from Sysco LABS here. Quick update — your profile is still very much in consideration. Senior review meeting is tomorrow. Hoping to have news for you by Thursday.",0,,follow_up,Email,medium,,,0,0,0,0
SCAM_0135,attacker,Your Qatar placement requires a police clearance certificate. Fee is LKR 1500 through our authorized agent. Clearance usually takes 2 working days.,1,urgency,document_request,SMS,high,medium,background_check,1,0,0,0
LEGIT_0136,manager,"hi rukshila, i spoke with our hr director and the hiring manager regarding your compensation expectation. after some internal discussion, ndb bank is able to revise the offer to lkr 1500 fixed per month, with a performance-linked bonus of up to 20% annually based on kpis. benefits remain as previously outlined — medical for yourself and immediate family, transport allowance, and 21 days annual leave. we also discussed your request for an early performance review and can commit to a formal review at the 6-month mark with salary adjustment effective from that date. please let me know if this works for you and we'll have the revised offer letter ready!",0,,follow_up,Email,low,,,0,0,0,0
SCAM_0137,recruiter,✅ KYC check — photo of you holding your national ID card please. 📩,1,social_proof,document_request,Email,high,medium,selfie_id,0,0,0,1
LEGIT_0138,recruiter,"Hi Anil, following up on our interview last week. Team was positive — finalizing decision by end of this week. Will update you as soon as I hear.",0,,follow_up,LinkedIn,medium,,,0,0,0,0
