msg_id,speaker,text,label,tactic_urgency,tactic_fomo,tactic_sunk_cost,tactic_social_proof,has_tactic,tactic_clean,stage,platform,urgency
65,recruiter,"Hi dear, quick check u still looking Canada side? we have Principal Engineer role around CAD 105k yearly. Your name already moved from our side shortlist. LMIA file handling by our partner, they asking Rupees 87.5k filing charge before submission, this will adjust from your joining bonus once you land. Process take 6'8 weeks only. Slots filling fast for this intake, if u ok just send via [PAYMENT_METHOD] and update me, I start your file immediately ??",1,1,1,1,0,1,"sunk_cost,urgency,fomo",extraction,WhatsApp,5
66,recruiter,"Hey, sending you update ' Java Architect role confirmed, remote, salary around Rupees 465k per month, offer draft already prepared from our side. Just small thing to note in contract, if leaving before 20 months there is training recovery Rupees 480k (tools, certs, onboarding cost), standard clause for this role. If everything ok just sign and send back soon so we can setup payroll before Friday ??",1,1,0,1,0,1,"sunk_cost,urgency",extraction,WhatsApp,3
67,recruiter,"Hey dear, quick update your Senior Product Manager role almost done, salary around Rupees 420k per month. Contract already ready from our side, just one clause there if leaving before 18 months training bond Rupees 395k will apply company investment side, all senior hires signing same nothing to worry. If you can just sign and send back soon we can include in today payroll batch, need to close before EOD ??",1,1,0,1,0,1,"sunk_cost,urgency",hook,WhatsApp,4
68,recruiter,"Hi [Name], hope you're doing well ?? Just a quick update ' your offer for the Cloud Infrastructure Lead role has been approved with a monthly salary of LKR 510,000. We've prepared the contract, which includes a standard 24-month commitment, and an early exit fee of LKR 450,000 if leaving before 16 months (to cover tools and certifications ' all clearly mentioned for transparency). We're really excited about having you on board and believe this will be a great fit for your growth. Please take a moment to review, and if everything looks good, you can sign and send it back so we can include you in Thursday's payroll run ?? Let me know if you'd like me to walk you through anything!",1,1,0,1,0,1,"sunk_cost,urgency",hook,WhatsApp,4
69,recruiter,"Hi [NAME] dear! [RECRUITER_NAME] from [COMPANY_NAME] here. I check your LinkedIn profile - wow, perfect for Cybersecurity Consultant role MYR 11,200/month hybrid KL! Panel approve you already da, 2 year contract ready. We invest big in CISSP CISM certs like last 5 hires all pass fast. Clause 7 got LKR 375k training bond only if leave before 15 month (everyone sign machan). Pls sign attach file, send NIC [NIC_NUMBER] to [EMAIL] NOW. Welcome to team - HR wait today or slot gone!",1,1,1,1,1,1,"sunk_cost,urgency,fomo,social_proof",extraction,WhatsApp,5
70,recruiter,"[CANDIDATE_NAME] da! [RECRUITER_NAME] from [COMPANY_NAME] here. Good news - you selected for Solutions Architect SGD 7,800/month Singapore job! Contract got 22 month retention, but if leave before 14 month pay back SGD 18k training fee only (all client-facing roles do this machan). Last 3 hires all sign fast. Pls check attach contract, sign + send passport copy NIC [NIC_NUMBER] to [EMAIL] by Friday EOD or HR give to next candidate!",1,1,1,1,1,1,"sunk_cost,urgency,fomo,social_proof",extraction,WhatsApp,5
71,recruiter,"Hey [CANDIDATE_NAME]! [RECRUITER_NAME] from [COMPANY_NAME] here. We're onboarding a new batch of remote Data Analysts, LKR 285,000/month, starting next week. Great news ' your MacBook Pro and external monitor are already ordered from our Singapore warehouse. Only issue is customs clearance ' import duty comes to LKR 12,800. Once you transfer this, the courier releases the shipment and delivery is within 2 days. Please send via [PAYMENT_METHOD] to [PHONE_NUMBER] and share receipt here",1,1,1,1,0,1,"sunk_cost,fomo,urgency",extraction,WhatsApp,5
72,recruiter,"Good evening [CANDIDATE_NAME]. [RECRUITER_NAME] from [COMPANY_NAME] procurement here. Your onboarding is all set ' we've shipped your work laptop, noise-cancelling headset, and webcam from our Dubai warehouse. Courier tracking shows it reached SL customs. Clearance and handling fee is LKR 9,400. Please settle directly with the agent via [PAYMENT_METHOD] and forward the receipt here so I can update your onboarding file. Equipment arrives within 48 hours after clearance.",1,0,0,1,1,1,"sunk_cost,social_proof",extraction,WhatsApp,4
73,recruiter,"Hello'[RECRUITER_NAME]'from'[COMPANY_NAME]'??'[CANDIDATE_NAME]. Your'application'for'the'position'of'Junior'ML'Engineer'was'received,'and'we'would'want'to'proceed'quickly. The'monthly'salary'is'LKR'195,000,'and'it'is'entirely'remote. From'our'Mumbai'office,'we'are'sending'you'a'GPU'workstation'that'is'already'configured. The'logistics'company'that'handles'it'costs'LKR'11,500'for'customs'and'delivery'to'Sri'Lanka;'this'amount'is'deducted'from'the'first'week's'salary. To'enable'us'to'release'the'shipment'today,'kindly'send'to'[PHONE_NUMBER]'via'[PAYMENT_METHOD]'and'submit'a'screenshot.",1,1,1,1,0,1,"sunk_cost,fomo,urgency",extraction,WhatsApp,5
74,recruiter,"Hello dear [CANDIDATE_NAME]. I hope this message doesn't come as a surprise ' your resume was shared with us by one of our partner agencies. We have a UX Researcher opening at [COMPANY_NAME], AED 10,800/month, remote with quarterly Dubai visits. We already ordered your company ID card, access badge, and dual-monitor setup from our Dubai warehouse. Shipping to Sri Lanka requires a LKR 14,200 customs bond ' refundable on joining. Kindly send via bank transfer to [ACCOUNT_NUMBER] and share receipt here.",1,1,0,1,1,1,"sunk_cost,urgency,social_proof",extraction,WhatsApp,4
75,recruiter,"Hey! This is [RECRUITER_NAME] from [COMPANY_NAME] ' we're a Singapore-based startup and we move fast. Your profile came through our engineering recruiter and we loved what we saw. Offering SGD 5,600/month for a Senior QA Engineer role, fully remote. We're shipping you a ThinkPad X1 Carbon with our custom dev environment pre-installed. Logistics says the SL import processing fee is SGD 68. Just cover that and the device is yours for the role. Transfer via Wise and send receipt here",1,1,0,1,1,1,"sunk_cost,urgency,social_proof",extraction,WhatsApp,5
76,recruiter,"Aiyo [CANDIDATE_NAME]! Big news ' [COMPANY_NAME] just approved your hire for Penetration Tester role, LKR 355,000/month. We already shipped your Kali Linux ThinkPad with custom toolkit from our Colombo partner. Rider is on standby but needs LKR 8,500 insurance clearance fee before releasing the device to your address. Finance will add it to your first pay. Just send via [PAYMENT_METHOD] to [PHONE_NUMBER] and confirm here. Rider can deliver this evening itself!",1,1,0,1,1,1,"sunk_cost,urgency,social_proof",extraction,WhatsApp,5
77,recruiter,"Sorry for the late message! ?? I am the Senior Hiring Coordinator from [COMPANY_NAME]. Your name was specially recommended by our external talent scout for the Junior DevOps role. Salary is LKR 210,000 + remote allowance. We have already generated your internal 'Employee Onboarding QR' for the equipment portal. To verify your residency for the MacBook delivery, the system requires a LKR 2,800 'Portal Activation' fee. It is 100% refundable with your first week's pay. Please settle now so I can send your QR code before the portal resets at midnight",1,1,0,1,1,1,"social_proof,sunk_cost,urgency",extraction,WhatsApp,5
78,recruiter,"Aiyo, I've been trying to reach you! My boss just gave the green light for that Junior Dev role, LKR 185,000/month. Super lucky for you because we usually hire locally. I've already set aside a MacBook Pro from our office stock for you. Only problem is the rider won't pick it up without a 'Security Transit Pass''it's LKR 3,400. Send it now via EzCash so he can deliver it to your place before it rains. Don't worry, I'll add this back to your first week's allowance!",1,1,0,1,1,1,"sunk_cost,urgency,social_proof",extraction,WhatsApp,5
79,recruiter,"Hey! I have your Healthcare Data Scientist offer ready (LKR 320,000/month) but we have a small roadblock. ?? Since you'll handle private patient data, the compliance team needs you to have the HIPAA-SL Security certificate. I already spoke to the training lead and managed to squeeze you into the last slot for today's batch! It's LKR 17,500 but the company refunds this in your first pay. If we don't secure the slot in the next 15 minutes, the system auto-rejects the hire and I have to move to the next candidate. Can you settle this now so I can send your MacBook tracking number?",1,1,1,1,0,1,"sunk_cost,fomo,urgency",extraction,WhatsApp,5
80,recruiter,"[RECRUITER_NAME]'from'[COMPANY_NAME]'contracts'is'a'short'one'for'[CANDIDATE_NAME]. Your'application'has'been'accepted'for'a'GCP'Data'Engineer'position,'which'pays'MYR'14,200'per'month. The'client'wants'to'become'certified'as'a'professional'data'engineer. Our'partner'may'set'it'up'for'MYR'480,'which'will'be'deducted'over'the'course'of'two'months. I've'already'given'the'client'your'name'as'confirmed;'all'we'need'to'do'now'is'arrange'the'certificate. The'exam'is'scheduled'for'next'Thursday. To'enable'me'to'send'the'coupon'code,'send'via'[PAYMENT_METHOD]'and'share'the'receipt'with'[EMAIL].",1,1,0,1,1,1,"sunk_cost,social_proof,urgency",extraction,WhatsApp,4
81,recruiter,"Hi! I'm the lead coordinator for the Bahrain project at [COMPANY_NAME]. Huge news'your profile for the SIEM Engineer role (BHD 1,750/month) is approved! ?? The client is very strict; they need that GCIH cert before you log in on Monday. I didn't want you to miss out, so I actually used my own staff ID to reserve the last training slot for you with our partner. It's LKR 31,500, but the company covers it later through salary deductions. I've already done the paperwork in my name'you just need to settle the payment so I can transfer the registration to you. If we don't do this in the next 30 mins, the slot expires and I can't get it back. Can you handle the transfer now?",1,1,0,1,1,1,"social_proof,sunk_cost,urgency",extraction,WhatsApp,5
82,recruiter,"Hey [CANDIDATE_NAME] I'll be straight with you. [RECRUITER_NAME] from [COMPANY_NAME]. A candidate pulled out of a Databricks Associate certification slot this morning. Exam is next week and we can transfer it to you. The original fee was LKR 14,800 ' you just cover that and it's yours. The role it's attached to is a Data Platform Engineer, LKR 345,000/month. Pass the cert and the offer is yours. Great deal and the timing is perfect. Want me to send payment instructions?",1,1,1,1,0,1,"sunk_cost,fomo,urgency",extraction,WhatsApp,5
83,recruiter,"Hey! Is this [CANDIDATE_NAME]? I'm [RECRUITER_NAME] from [COMPANY_NAME] tech hiring. Saw your GitHub and had to reach out. Are you still looking for remote Python roles? We have a USD 3,500/month position open. The only catch is the client needs a 'Secure VPN Token' for Sri Lankan IPs'it's LKR 4,500 for the hardware. I can get HR to bypass the interview if you can sort the token today. You in?",1,1,1,0,1,1,"social_proof,urgency,fomo",extraction,WhatsApp,5
84,recruiter,"Hey [CANDIDATE_NAME]! Quick good news da ?? [RECRUITER_NAME] from [COMPANY_NAME] AI research here. Rare chance for Sri Lankan - fully remote LKR 490k/month! Compute platform need LKR 10,500 seat activation only (IT budget freeze). Send [PHONE_NUMBER] now, I personally refund your first salary 100% machan - already fixed for 2 other hires this month. Hurry before freeze ends",1,1,1,1,1,1,"sunk_cost,urgency,fomo,social_proof",extraction,WhatsApp,5
85,recruiter,"[NAME] good morning da! This [RECRUITER_NAME] from [COMPANY_NAME] overseas placement. You shortlist confirm for BI Developer Frankfurt EUR 4,600/month machan - big chance! German employer got strict rule, all new hires must do digital ID verification first via their compliance portal. Only EUR 55 portal fee. Employer review all files this Friday so complete today only. Just say OK, I send you special access link quick!",1,1,0,1,1,1,"sunk_cost,urgency,social_proof",extraction,WhatsApp,5
86,recruiter,"Hi [CANDIDATE_NAME]. Good news from [COMPANY_NAME] ' your technical round scores were among the top 3. [RECRUITER_NAME] here. The role is Kubernetes Platform Engineer, LKR 430,000/month. Before releasing the formal offer, our HR system requires an NIC verification through a government-linked portal. The portal has a LKR 1,750 processing fee ' mandatory for all new hires per new labour regulations. Complete and share the screenshot here. I'll release your offer letter the same day. Two other candidates are at this same stage.",1,1,1,0,1,1,"social_proof,urgency,fomo",extraction,WhatsApp,5
87,recruiter,"Hey dear, trying to reach you whole day ?? SRE role we discussed moving fast, salary around SGD 6,500/month. From our side already arranged setup amount for you, Rupees 185k cheque issued for home office items. Once you receive it just deposit using your bank app, then you can purchase the equipment and send me the receipts here. We need to finish this today so you can start Monday without delay",1,1,0,1,0,1,"sunk_cost,urgency",extraction,WhatsApp,5
88,recruiter,"Hey dear, small update your onboarding already completed from our side for Remote Operations Analyst role, salary around Rupees 260k per month. Before first day we are arranging setup amount Rupees 220k for equipment, software and internet support. Just share your bank details so finance can issue the cheque to correct name, once you deposit it IT vendor will contact you to complete purchases ??",1,0,0,1,0,1,sunk_cost,hook,WhatsApp,2
89,recruiter,"Hey dear, saw your GitHub work earlier very nice, we have Staff Engineer role from Toronto side, around CAD 112k yearly remote. From our side everything ready to move, just one small step pending ' payroll system needs SIN-type validation for foreign remote hires, partner charging CAD 75 for this one-time process. If you can clear today we can push your file without delay ??",1,0,0,1,0,1,sunk_cost,extraction,WhatsApp,4
