company_name,website_url,label,website_alive,valid_website,has_about,has_contact,subdomain_count,domain_length,content_length,scam_score,has_https,domain_age_days,has_privacy_policy,has_terms,has_payment_risk,has_urgency_language,content_score,is_registered,review_score,review_count,has_glassdoor,has_indeed,has_trustpilot,has_negative_reviews,has_positive_reviews,email_type_encoded,has_suspicious_tld,is_http_only,trust_score,suspicion_score
department of veterans affairs,https://www.va.gov,1,1,1,0,0,2,10,3757,0,1,60.0,0,0,0,0,47.98,1,0.5,0,0,0,0,0,0,1,0,0,3,0
SENKADAGALA FINANCE COMPANY PLC,https://www.skyscanner.com.ph,1,1,1,0,0,3,21,57,0,1,60.0,0,0,0,0,71.82,1,0.23,10,0,0,0,1,0,1,0,0,3,1
Bitcoin Customer Hub,https://www.bitcoin-customer-hub.org,0,1,1,0,1,2,28,3470,3,1,78.0,0,0,0,1,21.11,1,0.0,0,1,0,0,0,0,1,1,0,2,3
Import International Opportunities,https://www.import-international-o.com,0,1,1,0,0,1,30,1718,3,0,51.0,0,1,1,1,8.39,0,0.0,0,0,0,0,0,1,2,0,1,0,2
Lanka IOC PLC,https://www.lankaioc.com,1,0,1,1,1,2,16,3538,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,4,0
Bright Watch Earn Online,https://www.bright-watch-earn-onli.org,0,1,1,0,1,1,30,2072,4,0,124.0,0,0,1,1,25.9,0,0.0,0,0,0,0,0,0,1,1,1,1,3
Click Import Earn Daily 305,https://www.click-import-earn-dail.io,0,1,1,0,0,1,29,2048,1,1,142.0,0,0,1,0,29.83,0,0.2,1,0,0,0,0,0,2,1,0,2,5
SOFTLOGIC LIFE INSURANCE PLC,https://srilankatelecom.com,1,1,1,1,1,1,19,7004,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,5,0
Click Import Earn Daily,https://www.click-import-earn-dail.xyz,0,1,1,0,0,3,30,1689,4,1,90.0,0,0,1,0,33.54,0,0.0,0,0,0,0,0,0,1,1,0,2,4
Earning No Investment Needed,http://www.earning-no-investment.xyz,0,1,1,0,1,2,29,2290,2,1,119.0,0,0,0,1,28.85,1,0.14,1,0,0,0,1,0,2,1,0,2,4
CHEVRON LUBRICANTS  LANKA  PLC,,1,0,0,1,1,2,17,21205,0,0,60.0,0,0,0,0,0.0,0,0.5,10,0,0,0,0,0,1,0,1,2,1
DISTILLERIES COMPANY OF SRI LANKA PLC,https://www.srilankabusiness.com,1,1,1,1,1,2,24,17944,0,1,60.0,1,0,0,0,6.94,1,0.23,5,0,0,0,1,0,2,0,0,6,1
stryker,https://www.mobile-hacker.com,1,1,1,0,0,2,21,340,0,1,60.0,0,0,0,0,0.0,1,0.7,15,1,1,0,1,1,1,0,0,7,1
BANSEI ROYAL RESORTS HIKKADUWA PLC,https://www.bansei-resorts.lk,1,1,1,0,1,2,21,5506,0,1,60.0,0,0,0,0,47.43,1,0.23,10,0,0,0,1,0,2,0,0,4,1
Bitcoin Income Hub,https://www.bitcoin-income-hub.com,0,1,1,0,1,3,26,1449,3,0,106.0,0,1,1,1,18.36,0,0.33,1,0,0,1,1,0,2,1,1,3,1
facebook,https://m.me,1,1,1,0,0,1,4,956,0,1,60.0,0,0,0,0,73.85,1,0.5,0,0,0,0,0,0,1,0,0,3,0
orange,http://www.orangepi.org,1,1,1,1,1,2,16,4964,0,0,60.0,0,0,0,0,10.87,1,0.5,10,0,0,0,0,0,2,0,1,4,1
Agency 50000 Per Month,http://www.agency-50000-per-month.info,0,1,1,0,1,3,31,2681,1,1,99.0,0,1,1,0,6.89,1,0.0,0,0,0,0,0,0,1,1,0,3,4
Typing Enterprise Jobs,https://www.typing-enterprise-jobs.org,0,1,1,1,1,1,30,3035,2,1,147.0,1,0,1,1,8.65,0,0.12,2,0,0,0,0,0,1,1,0,3,3
Miracle Health Earn Fast,https://www.miracle-health-earn-fa.io,0,1,1,1,1,3,29,2299,3,0,128.0,1,0,1,1,14.48,1,0.0,0,0,0,0,0,0,2,1,1,2,3
COLOMBO CITY HOLDINGS PLC,,1,0,0,0,1,4,21,3659,0,0,60.0,0,0,0,0,0.0,0,0.21,10,0,0,0,1,0,1,0,1,1,2
COMMERCIAL DEVELOPMENT COMPANY PLC,,1,0,0,0,0,2,14,52,0,0,60.0,0,0,0,0,0.0,0,0.46,5,0,0,0,1,0,1,0,1,1,2
caixa economica federal,https://www.mixvale.com.br,1,1,1,0,0,3,18,15505,0,1,60.0,1,0,0,0,0.0,1,0.56,15,0,0,0,1,1,1,0,0,7,1
COMMERCIAL BANK OF CEYLON PLC,https://www.boc.lk,1,0,1,1,1,2,10,26717,0,1,60.0,0,1,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,5,0
samsung electronics,https://www.samsung.com,1,1,1,1,1,2,15,18832,0,1,60.0,1,0,0,0,5.96,1,0.5,0,0,0,0,0,0,1,0,0,6,0
ge aviation,https://geaviationturboprop.com,1,1,1,0,0,1,23,399,0,1,60.0,0,0,0,0,0.0,1,0.28,5,0,0,0,1,0,1,0,0,4,1
Delivery Success Group,http://www.delivery-success-group.info,0,1,1,1,0,1,31,1546,4,1,92.0,0,1,0,0,16.95,0,0.0,0,0,1,0,0,0,1,1,0,1,5
sanofi,https://www.sanofi.com,1,1,1,0,1,2,14,5163,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,4,0
national australia bank,https://www.nab.com.au,1,1,1,1,1,3,14,34814,0,1,60.0,0,1,0,0,35.9,1,0.5,0,0,0,0,0,0,1,0,0,6,0
monsanto company,https://www.monsantotechnology.com,1,1,1,0,0,2,26,1567,0,1,60.0,1,0,0,0,18.75,1,0.11,10,0,1,0,1,1,1,0,0,6,1
Marketing Doubling Scheme,https://www.marketing-doubling-sch.site,0,1,1,1,0,1,31,1521,5,0,165.0,0,0,0,0,8.24,0,0.0,0,0,0,0,0,0,1,0,1,2,5
sap,https://www.sap.com,1,0,1,0,0,2,11,222,0,1,60.0,0,0,0,0,14.08,1,0.5,0,0,0,0,0,0,1,0,0,2,0
Online Survey Part Time,http://www.online-survey-part-tim.club,0,1,1,0,1,1,31,2619,4,1,45.0,1,0,1,1,27.04,1,0.34,1,0,0,0,1,0,1,1,0,1,3
teleperformance,http://www.teleperformance.com.tr,1,0,1,1,1,3,26,55212,0,0,60.0,1,0,0,0,0.0,1,0.6,5,0,0,0,1,1,1,0,1,6,2
air france,https://wwws.airfrance.fr,1,0,1,0,0,2,17,0,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,2,0
Ex-pack Corrugated Cartons PLC,https://www.expack.lk,1,1,1,0,1,2,13,7098,0,1,60.0,1,1,0,0,0.0,1,0.21,5,0,0,0,1,0,2,0,0,6,1
alberta health services,https://www.albertahealthservices.ca,1,1,1,1,0,2,28,14581,1,1,60.0,0,0,0,1,32.08,1,0.5,5,0,1,0,1,1,1,0,0,6,2
mckinsey & company,https://www.mckinsey.com,1,0,1,0,0,2,16,0,0,1,60.0,0,0,0,0,0.0,1,0.0,15,0,0,0,1,1,1,0,0,3,1
"anthem, inc.",https://www.researchandmarkets.com,1,1,1,1,1,2,26,7302,0,1,60.0,1,0,0,0,0.0,1,0.13,10,0,0,0,1,0,2,0,0,6,1
CEYLON GRAIN ELEVATORS PLC,https://prima.com.lk,1,1,1,1,1,2,12,4878,0,1,60.0,1,1,0,0,7.86,1,0.5,10,0,0,0,0,0,2,0,0,7,0
VIDULLANKA PLC,https://vidullanka.com,1,1,1,1,1,1,14,15017,1,1,60.0,1,0,0,1,1.49,1,0.5,0,0,0,0,0,0,1,0,0,6,1
Miracle Survey Earn Fast,https://www.miracle-survey-earn-fa.org,0,1,1,1,0,1,30,1090,5,1,134.0,1,0,1,0,22.33,0,0.0,0,0,0,0,0,0,1,1,0,2,3
SEYLAN BANK PLC,https://www.combank.lk,1,1,1,1,1,2,14,32781,0,1,60.0,0,1,1,0,0.0,1,0.5,10,0,0,0,0,0,2,0,0,6,1
RENUKA HOTELS PLC,https://www.resusenergy.lk,1,1,1,1,1,2,18,4189,0,1,60.0,0,0,0,0,0.14,1,0.5,5,0,0,0,0,0,2,0,0,5,0
KAPRUKA HOLDINGS PLC,https://www.keellsfoods.lk,1,1,1,1,1,2,18,3584,0,1,60.0,1,1,0,0,14.54,1,0.5,0,0,0,0,0,0,2,0,0,7,0
Global Trading Solutions 957,http://www.global-trading-solutio.info,0,1,1,1,0,2,31,1991,3,1,140.0,1,0,1,1,14.42,0,0.0,0,0,0,0,0,0,1,1,0,3,2
nokia,https://www.nokia.com,1,0,1,1,1,2,13,12995,0,1,60.0,0,1,0,0,0.0,1,0.23,5,0,0,0,1,0,1,0,0,5,1
HAYLEYS FIBRE PLC,https://www.hayleysfibre.com,1,1,1,1,1,2,20,11406,0,1,60.0,1,0,0,0,23.64,1,0.5,0,0,0,0,0,0,2,0,0,6,0
Education Success Group,https://www.education-success-grou.io,0,1,1,0,1,3,29,3887,1,0,75.0,0,0,1,1,6.28,1,0.32,1,0,0,0,1,1,2,1,1,2,3
SRI LANKA TELECOM PLC,https://mapcarta.com,1,1,1,0,0,1,12,931,0,1,60.0,0,0,0,0,44.15,1,0.55,10,0,0,0,0,0,1,0,0,4,0
Data Freelance Guaranteed,https://www.data-freelance-guarant.org,0,1,1,0,0,2,30,3787,2,1,175.0,0,0,1,1,5.81,0,0.0,0,0,0,0,0,0,1,1,0,3,3
AITKEN SPENCE HOTEL HOLDINGS PLC,https://www.aitkenspencehotels.com,1,0,1,0,0,2,26,276,0,1,60.0,1,1,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,4,0
northrop grumman corporation,https://www.northropgrumman.com,1,1,1,0,1,2,23,1086,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,5,0
TAL LANKA HOTELS PLC,https://www.talawakelleteas.com,1,1,1,1,1,2,23,11143,0,1,60.0,1,0,0,0,20.58,1,0.21,5,0,0,0,1,0,2,0,0,6,1
valeo,https://www.valeoservice.com,1,1,1,1,1,2,20,1842,0,1,60.0,1,1,0,0,11.72,1,0.21,5,0,0,0,1,0,2,0,0,7,1
cisco,https://www.sancisco.com,1,0,1,0,0,2,16,164,0,1,60.0,0,0,0,0,24.67,1,0.5,0,0,0,0,0,0,2,0,0,2,0
mercer,https://www.mercer.edu,1,1,1,1,1,2,14,17530,0,1,60.0,1,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,6,0
Miracle Forex Earn Fast,https://www.miracle-forex-earn-fas.biz,0,1,1,0,0,1,30,2273,5,0,147.0,1,0,0,0,18.57,0,0.24,1,0,0,0,1,0,2,1,1,2,3
itaÃº unibanco,https://tripomatic.com,1,1,1,0,0,1,14,7330,0,1,60.0,1,0,0,0,55.3,1,0.44,10,0,0,0,1,0,2,0,0,5,1
ministerio de educaciÃ³n,https://www.educacionfpydeportes.gob.es,1,1,1,0,0,3,31,20300,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,3,0
Commerce Ponzi Investments,http://www.commerce-ponzi-investm.xyz,0,1,1,1,0,1,30,2779,5,1,60.0,0,1,0,1,12.21,1,0.0,0,0,0,0,0,0,2,1,0,1,4
KAHAWATTE  PLANTATIONS  PLC,https://www.kapruka.com,1,0,1,1,1,2,15,15078,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,4,0
genpact,https://www.genpact.com,1,1,1,1,1,2,15,11911,0,1,60.0,0,1,0,0,19.29,1,0.23,10,1,1,0,1,0,1,0,0,8,1
Income Career Hub,https://www.income-career-hub.online,0,1,1,0,0,2,28,3762,5,1,120.0,0,0,0,0,7.43,0,0.0,0,0,0,0,0,0,2,1,0,1,4
eli lilly and company,https://www.lilly.com,1,0,1,0,0,2,13,58,0,1,60.0,0,0,0,0,44.15,1,0.5,0,0,0,0,0,0,1,0,0,2,0
LOLC GENERAL INSURANCE PLC,https://lotusreenergy.com,1,0,1,1,1,1,17,273,0,1,60.0,0,0,0,0,27.26,1,0.5,15,0,0,0,0,0,1,0,0,4,0
Fast Sales Careers,https://www.fast-sales-careers.org,0,1,1,1,1,3,26,3959,3,0,30.0,1,1,0,0,8.18,1,0.0,0,0,0,0,0,0,1,1,1,0,3
syngenta,https://www.syngenta.com,1,1,1,0,1,2,16,7724,0,1,60.0,0,1,0,0,0.0,1,0.5,5,0,0,0,0,0,1,0,0,5,0
Watch Earn Referral Income,https://www.watch-earn-referral-in.online,0,1,1,1,0,3,33,3956,2,0,149.0,0,0,1,1,25.15,0,0.0,0,0,0,0,0,0,2,0,1,1,4
E-Data Global,https://www.e-data-global.net,0,1,1,0,1,3,21,1724,2,0,16.0,0,0,1,1,9.11,0,0.31,1,0,0,0,1,0,1,1,1,1,3
sas,https://www.sasshoes.com,1,1,1,0,1,2,16,7174,0,1,60.0,1,1,0,0,50.82,1,0.5,5,0,0,0,0,0,2,0,0,6,0
Copy Paste Click Jobs Daily,https://www.copy-paste-click-jobs.net,0,1,1,0,0,1,29,2326,1,1,76.0,1,0,0,1,25.41,1,0.0,0,0,0,0,0,1,2,1,0,1,2
Agarapatana Plantations PLC,https://lankemplantations.lk,1,1,1,0,1,1,20,2365,0,1,60.0,0,0,0,0,24.71,1,0.45,10,0,0,0,1,1,1,0,0,5,1
bsnl,https://selectra.in,1,1,1,0,1,1,11,11229,0,1,60.0,0,0,0,0,23.68,1,0.21,10,0,0,0,1,0,1,0,0,4,1
amdocs,https://www.amdocs.com,1,1,1,0,0,2,14,11,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,3,0
Fast Reward Careers,http://www.fast-reward-careers.info,0,1,1,0,1,2,28,1661,4,0,21.0,1,0,1,1,24.82,0,0.0,0,0,0,0,0,0,1,1,1,3,3
cognizant technology solutions,https://www.cognizant.com,1,1,1,1,1,2,17,45578,0,1,60.0,1,1,0,0,0.0,1,0.5,0,0,0,0,0,0,2,0,0,7,0
MIT ESP,https://www.mitesp.com,1,1,1,1,1,2,14,9718,1,1,60.0,1,0,0,1,0.0,1,0.5,0,0,0,0,0,0,2,0,0,6,1
Digital Pvt Ltd Online,https://www.digital-pvt-ltd-online.biz,0,1,1,1,0,3,30,1226,5,0,115.0,1,0,1,0,21.72,1,0.0,0,0,0,0,0,1,2,0,1,3,5
Lucky Typing Global,https://www.lucky-typing-global.com,0,1,1,1,0,1,27,1381,2,1,158.0,0,0,1,0,31.08,0,0.11,1,0,0,0,1,0,1,0,0,4,3
Rupees Export Daily Jobs 471,http://www.rupees-export-daily-jo.xyz,0,1,1,1,0,2,30,1112,1,0,103.0,0,0,1,1,24.85,0,0.11,1,0,0,1,0,0,1,1,1,4,2
TEA SMALLHOLDER FACTORIES PLC,,1,0,0,1,1,2,17,21260,0,0,60.0,0,0,0,0,0.0,0,0.75,15,0,0,0,0,0,1,0,1,3,1
Zero Risk Earning Earn 824,https://www.zero-risk-earning-earn.biz,0,1,1,0,0,2,30,1569,4,1,34.0,1,0,0,1,13.44,0,0.0,0,0,0,0,0,0,1,1,0,3,4
oracle,https://www.oracle.com,1,0,1,0,0,2,14,597,0,1,60.0,0,0,0,0,45.54,1,0.5,10,0,0,0,0,0,1,0,0,2,0
Typing Commerce Jobs,https://www.typing-commerce-jobs.site,0,1,1,1,1,2,29,1472,4,1,105.0,0,1,1,1,29.1,1,0.0,0,0,0,0,0,0,2,1,0,2,3
Review Holdings Earn 987,https://www.review-holdings-earn-9.net,0,1,1,1,1,3,30,1238,1,1,147.0,0,0,1,1,22.45,1,0.14,2,0,0,0,0,1,1,1,0,2,3
JOHN KEELLS HOTELS PLC,https://www.keells.com,1,1,1,1,0,2,14,3595,0,1,60.0,1,1,0,0,0.0,1,0.5,5,0,0,0,0,0,2,0,0,6,0
total,https://www.totalbusiness.com,1,1,1,1,1,2,21,1172,0,1,60.0,1,0,0,0,0.0,1,0.68,5,0,0,0,0,1,2,0,0,7,0
Consultancy 50000 Per Month,http://www.consultancy-50000-per.site,0,1,1,0,0,2,30,1173,5,1,128.0,0,1,0,1,11.06,1,0.0,0,0,0,0,0,0,1,1,0,4,4
l&t infotech,https://cpt.hitbullseye.com,1,1,1,1,1,2,19,5266,0,1,60.0,1,1,0,0,14.35,1,0.5,10,0,0,0,0,0,1,0,0,7,0
Instant Online Payment Lanka,https://www.instant-online-payment.club,0,1,1,0,1,1,31,3347,4,1,97.0,1,0,1,1,29.37,0,0.0,0,0,0,0,0,0,1,1,0,3,2
Smart Survey Solutions,http://www.smart-survey-solutions.org,0,1,1,1,0,3,30,1462,5,1,128.0,1,0,1,1,21.34,1,0.33,2,0,0,0,1,0,1,1,0,2,1
tencent,https://www.tencent.com,1,1,1,1,0,2,15,4434,0,1,60.0,0,0,0,0,69.58,1,0.5,0,0,0,0,0,0,1,0,0,4,0
mary kay inc.,https://www.marykay.com,1,1,1,1,1,2,15,18954,0,1,60.0,1,1,0,0,22.93,1,0.21,10,0,0,0,1,0,1,0,0,7,1
Review Freelance Guaranteed,https://www.review-freelance-guara.biz,0,1,1,1,1,1,30,1898,1,1,98.0,0,0,1,1,6.63,0,0.0,0,0,0,0,0,0,1,1,0,4,3
RICHARD PIERIS EXPORTS PLC,https://www.srilankabusiness.com,1,1,1,1,1,2,24,17944,0,1,60.0,1,0,0,0,6.94,1,0.23,10,0,0,0,1,0,2,0,0,6,1
Remote Tourism No Experience,http://www.remote-tourism-no-expe.net,0,1,1,1,1,3,30,2958,4,1,166.0,1,1,0,0,29.25,1,0.0,0,1,0,0,0,0,1,1,0,3,2
ROYAL PALMS BEACH HOTELS PLC,https://www.sampath.lk,1,0,1,0,1,2,14,22244,0,1,60.0,0,1,0,0,0.0,1,0.13,10,1,1,1,1,1,2,0,0,8,1
Premium Tourism Services,https://www.premium-tourism-servic.net,0,1,1,1,1,1,30,3812,4,0,159.0,0,1,0,1,11.62,0,0.11,2,0,0,0,1,0,1,1,1,4,2
PMF FINANCE PLC,https://www.primeresidencies.lk,1,0,1,0,0,2,23,276,0,1,60.0,1,1,0,0,0.0,1,0.5,10,0,0,0,0,0,2,0,0,4,0
COLOMBO FORT INVESTMENTS PLC,,1,0,0,0,0,2,14,100,0,0,60.0,0,0,0,0,0.0,0,0.15,5,0,0,0,1,0,1,0,1,0,2
KELANI CABLES PLC,https://kelanityres.lk,1,0,1,1,1,1,14,1921,0,1,60.0,0,0,0,0,25.87,1,0.17,5,0,0,0,1,0,1,0,0,4,1
Secret Online Method Lanka,http://www.secret-online-method-l.com,0,1,1,1,0,1,30,3476,5,0,62.0,1,0,0,1,19.77,1,0.0,0,0,0,0,0,0,1,1,1,3,3
jaguar land rover,https://www.jlr.com,1,1,1,0,0,2,11,4124,0,1,60.0,1,0,0,0,14.09,1,0.5,0,0,0,0,0,0,1,0,0,4,0
High Return Earning Lanka,http://www.high-return-earning-la.net,0,1,1,1,0,2,30,2178,3,1,145.0,0,0,1,1,13.22,0,0.0,0,0,0,0,0,0,1,1,0,3,2
Online Referral Professionals,https://www.online-referral-profes.com,0,1,1,0,1,2,30,1741,1,1,66.0,0,0,1,1,29.23,1,0.0,0,0,1,0,0,0,2,1,0,2,3
american red cross,https://www.redcross.org,1,0,1,1,1,2,16,15324,0,1,60.0,1,1,1,0,0.0,1,0.21,10,0,0,0,1,0,1,0,0,6,2
INDUSTRIAL ASPHALTS (CEYLON) PLC,https://insureme.lk,1,1,1,1,1,1,11,11376,0,1,60.0,1,0,0,0,34.12,1,0.49,10,0,0,0,1,0,2,0,0,7,1
Copy Paste Ponzi Investments,https://www.copy-paste-ponzi-inves.online,0,1,1,0,0,2,33,1226,4,0,59.0,1,0,1,1,33.78,0,0.0,0,0,0,0,0,0,1,0,1,4,2
abb,https://www.abb.com,1,0,1,0,0,2,11,5892,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,2,0
wells fargo advisors,https://www.wellsfargoadvisors.com,1,1,1,1,1,2,26,13400,0,1,60.0,0,1,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,6,0
pnc,https://www.pnc.com,1,0,1,0,0,2,11,0,0,1,60.0,0,0,0,0,0.0,1,0.21,10,0,0,0,1,0,1,0,0,2,1
Tourism Success Group,https://www.tourism-success-group.online,0,1,1,1,0,2,32,1958,5,0,75.0,0,0,1,1,11.96,0,0.28,1,0,0,0,0,0,1,1,1,3,3
u.s. bank,https://www.unionbankonline.bank.in,1,1,1,0,1,3,27,8075,0,1,60.0,1,0,0,0,15.28,1,0.5,20,0,0,0,0,0,1,0,0,5,0
Bonus Success Group,https://www.bonus-success-group.com,0,1,1,0,1,2,27,2030,2,0,118.0,1,0,1,1,15.81,1,0.0,0,0,0,0,0,0,1,1,1,1,3
Figma,https://www.figma.com,1,1,1,0,1,2,13,5409,0,1,60.0,1,0,0,0,1.81,1,0.5,5,0,0,0,0,0,1,0,0,5,0
ford motor company,https://www.ford.com,1,1,1,0,0,2,12,0,0,1,60.0,0,0,0,0,0.0,1,0.21,5,0,0,0,1,0,1,0,0,3,1
ABANS ELECTRICALS PLC,https://abansgroup.com,1,1,1,1,1,1,14,1628,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,5,0
at&t,https://www.att.com,1,1,1,0,0,2,11,1347,1,1,60.0,0,0,0,1,63.38,1,0.5,5,0,0,0,0,0,2,0,0,3,1
Delivery Survey Jobs Online,http://www.delivery-survey-jobs-o.net,0,1,1,0,0,3,30,884,3,1,103.0,1,1,1,0,26.75,1,0.0,0,0,1,0,0,0,1,1,0,1,3
allstate,https://www.allstate.com,1,1,1,0,0,2,16,337,0,1,60.0,0,0,0,0,69.28,1,0.26,5,0,0,0,1,0,1,0,0,4,1
Royal Referral Agency,https://www.royal-referral-agency.org,0,1,1,0,1,2,29,2445,4,1,27.0,0,0,1,1,31.35,0,0.18,2,0,0,0,0,0,2,1,0,1,3
Click Customer Earn Daily,https://www.click-customer-earn-da.club,0,1,1,1,0,1,31,2571,3,1,35.0,1,1,1,1,22.94,1,0.0,0,0,0,0,0,0,1,1,0,2,4
Fast Like Share Careers,https://www.fast-like-share-career.io,0,1,1,0,0,1,29,1180,4,1,64.0,1,1,1,0,33.31,1,0.0,0,0,0,0,0,0,1,0,0,3,3
Click Finance Earn Daily,http://www.click-finance-earn-dai.info,0,1,1,0,0,1,31,2918,2,1,168.0,1,0,0,1,29.62,0,0.0,0,0,0,0,0,0,1,1,0,2,3
arcadis,,1,0,0,0,0,2,21,6438,0,0,60.0,0,0,0,0,0.0,0,0.5,10,0,0,0,0,0,1,0,1,0,1
LAXAPANA PLC,https://www.lbfinance.com,1,1,1,1,1,2,17,12159,1,1,60.0,1,0,0,1,23.67,1,0.5,0,0,0,0,0,0,1,0,0,6,1
fca fiat chrysler automobiles,https://www.chrysler.com,1,0,1,0,0,2,16,7312,0,1,60.0,1,1,0,0,0.0,1,0.21,5,1,0,0,1,0,1,0,0,5,1
HNB LIFE PLC,https://www.hnblife.lk,1,1,1,1,1,2,14,21548,0,1,60.0,0,0,0,1,40.27,1,0.5,0,0,0,0,0,0,2,0,0,5,1
Tourism Pvt Ltd Online,https://www.tourism-pvt-ltd-online.io,0,1,1,1,1,1,29,3786,5,1,161.0,1,0,1,0,12.37,1,0.17,2,0,0,0,1,0,2,1,0,4,3
lavoratore indipendente,https://www.lindipendente.online,1,1,1,1,0,2,24,21119,0,1,60.0,0,0,0,0,0.0,0,0.55,10,0,0,0,1,1,2,1,0,5,2
rolls-royce,https://www.rolls-roycemotorcars.com,1,1,1,0,0,2,28,0,0,1,60.0,0,0,0,0,0.0,1,0.5,20,0,0,0,0,0,1,0,0,3,0
DIESEL & MOTOR ENGINEERING PLC,https://dimoengineering.com,1,1,1,0,0,1,19,258,0,1,60.0,0,0,0,0,29.52,1,0.5,10,0,0,0,0,0,2,0,0,3,0
Instant Cashback Jobs,https://www.instant-cashback-jobs.site,0,1,1,0,1,2,30,1481,3,1,38.0,0,0,1,0,29.17,0,0.32,1,0,0,0,1,0,1,1,0,2,2
MAHARAJA FOODS PLC,https://mahawelicoconut.com,1,0,1,0,0,1,19,0,0,1,60.0,0,0,0,0,0.0,1,0.5,0,0,0,0,0,0,1,0,0,2,0
Best Like Share Jobs Online,https://www.best-like-share-jobs-o.org,0,1,1,1,1,1,30,2793,3,0,47.0,1,0,0,1,6.38,0,0.3,2,0,0,0,1,0,1,1,1,2,3
independiente,https://clubaindependiente.com.ar,1,1,1,0,0,2,25,6919,0,1,60.0,0,0,0,0,0.0,1,0.5,5,0,0,0,0,0,2,0,0,3,0
STANDARD CAPITAL PLC,https://www.sunshineholdings.lk,1,1,1,1,1,2,23,10543,0,1,60.0,1,0,0,0,3.23,1,0.23,5,0,0,0,1,0,2,0,0,6,1
CEYLON TOBACCO COMPANY PLC,https://www.ceylontobaccocompany.com,1,1,1,0,1,2,28,3772,0,1,60.0,1,0,0,0,13.3,1,0.21,5,0,1,0,1,0,1,0,0,6,1
HUNTER & COMPANY PLC,https://www.srilankabusiness.com,1,1,1,1,1,2,24,17944,0,1,60.0,1,0,0,0,6.94,1,0.5,5,0,0,0,0,0,2,0,0,6,0
Nestle Lanka PLC,https://www.nestle.lk,1,0,1,0,0,2,13,280,0,1,60.0,0,0,0,0,44.42,1,0.5,10,0,0,0,0,0,1,0,0,2,0
Supreme Ventures Group,https://www.supreme-ventures-group.club,0,1,1,0,0,3,31,1958,3,1,101.0,0,0,0,0,13.99,0,0.0,0,0,0,0,0,0,1,1,0,3,5
Zone24x7,https://zone24x7.com,1,1,1,1,1,1,12,20147,1,1,60.0,0,0,0,0,66.87,1,0.47,15,0,0,0,1,1,1,0,0,6,1
Digital IT Network,https://www.digital-it-network.online,0,1,1,0,1,2,29,2959,4,0,131.0,1,1,1,1,9.15,1,0.0,0,0,0,0,0,0,1,1,1,2,3
Review Marketing Earn,https://www.review-marketing-earn.com,0,1,1,1,1,3,29,3139,5,1,107.0,0,0,0,1,19.32,1,0.24,1,0,0,0,1,0,1,1,0,3,3
baker hughes,https://www.bakerhughes.com,1,1,1,1,1,2,19,49077,0,1,60.0,0,0,0,0,0.0,1,0.47,10,0,0,0,1,1,1,0,0,6,1
Export Hourly Earn Online,http://www.export-hourly-earn-onl.online,0,1,1,1,0,1,33,3856,2,1,38.0,0,1,0,0,6.91,0,0.28,1,0,0,0,1,0,1,1,0,1,4
infosys,https://www.infosys.com,1,0,1,0,0,2,15,226,0,1,60.0,0,0,0,0,33.98,1,0.5,0,0,0,0,0,0,1,1,0,2,1
basf,https://www.basf.com,1,1,1,0,1,2,12,5831,0,1,60.0,0,0,0,0,16.14,1,0.5,0,0,0,0,0,0,2,0,0,4,0
Commerce Social Media Earn,http://www.commerce-social-media.org,0,1,1,1,0,2,29,2433,5,1,133.0,0,1,1,1,22.49,1,0.0,0,0,0,0,0,0,2,0,0,1,3
Elastic,https://www.elastic.co,1,1,1,1,1,2,14,10018,0,1,60.0,0,1,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,6,0
dhl,https://group.dhl.com,1,1,1,0,0,2,13,0,0,1,60.0,0,0,0,0,0.0,1,0.5,10,0,0,0,0,0,1,0,0,3,0
LANKA REALTY INVESTMENTS PLC,https://www.lankatiles.com,1,1,1,1,1,2,18,3475,0,1,60.0,0,0,0,0,16.68,1,0.23,5,0,0,0,1,0,2,0,0,5,1
ASIRI SURGICAL HOSPITAL PLC,https://asirihealth.com,1,1,1,1,1,1,15,30719,0,1,60.0,1,0,0,0,0.0,1,0.55,10,0,0,0,0,0,2,0,0,7,0
